2 0 1163 14 0.1217	vsm_result
2 0 253 15 0.1165	vsm_result
2 0 792 16 0.1156	vsm_result
2 0 1089 17 0.1126	vsm_result
2 0 607 18 0.1112	vsm_result
2 0 114 19 0.1100	vsm_result
2 0 1263 20 0.1091	vsm_result
2 0 579 21 0.1075	vsm_result
2 0 172 22 0.1075	vsm_result
2 0 429 23 0.1042	vsm_result
2 0 726 24 0.1036	vsm_result
2 0 810 25 0.1018	vsm_result
2 0 878 26 0.1001	vsm_result
2 0 1168 27 0.0986	vsm_result
2 0 724 28 0.0962	vsm_result
2 0 1320 29 0.0917	vsm_result
2 0 1063 30 0.0915	vsm_result
2 0 47 31 0.0897	vsm_result
2 0 804 32 0.0861	vsm_result
2 0 1147 33 0.0855	vsm_result
2 0 156 34 0.0846	vsm_result
2 0 284 35 0.0840	vsm_result
2 0 1165 36 0.0836	vsm_result
2 0 52 37 0.0810	vsm_result
2 0 728 38 0.0805	vsm_result
2 0 497 39 0.0804	vsm_result
2 0 1217 40 0.0801	vsm_result
2 0 574 41 0.0794	vsm_result
2 0 833 42 0.0784	vsm_result
2 0 1167 43 0.0769	vsm_result
2 0 1144 44 0.0767	vsm_result
2 0 141 45 0.0762	vsm_result
2 0 883 46 0.0756	vsm_result
2 0 650 47 0.0755	vsm_result
2 0 648 48 0.0746	vsm_result
2 0 102 49 0.0742	vsm_result
2 0 875 50 0.0741	vsm_result
2 0 430 51 0.0731	vsm_result
2 0 288 52 0.0727	vsm_result
2 0 1012 53 0.0725	vsm_result
2 0 1379 54 0.0725	vsm_result
2 0 211 55 0.0722	vsm_result
2 0 1361 56 0.0719	vsm_result
2 0 805 57 0.0717	vsm_result
2 0 1299 58 0.0716	vsm_result
2 0 672 59 0.0713	vsm_result
2 0 722 60 0.0711	vsm_result
2 0 840 61 0.0708	vsm_result
2 0 415 62 0.0702	vsm_result
2 0 390 63 0.0678	vsm_result
2 0 712 64 0.0654	vsm_result
2 0 685 65 0.0649	vsm_result
2 0 1157 66 0.0645	vsm_result
2 0 540 67 0.0643	vsm_result
2 0 69 68 0.0641	vsm_result
2 0 880 69 0.0638	vsm_result
2 0 834 70 0.0637	vsm_result
2 0 78 71 0.0635	vsm_result
2 0 896 72 0.0632	vsm_result
2 0 908 73 0.0631	vsm_result
2 0 29 74 0.0630	vsm_result
2 0 374 75 0.0629	vsm_result
2 0 435 76 0.0628	vsm_result
2 0 1295 77 0.0608	vsm_result
2 0 36 78 0.0606	vsm_result
2 0 1015 79 0.0606	vsm_result
2 0 811 80 0.0601	vsm_result
2 0 593 81 0.0598	vsm_result
2 0 846 82 0.0591	vsm_result
2 0 1309 83 0.0586	vsm_result
2 0 658 84 0.0584	vsm_result
2 0 378 85 0.0582	vsm_result
2 0 33 86 0.0579	vsm_result
2 0 11 87 0.0572	vsm_result
2 0 77 88 0.0570	vsm_result
2 0 777 89 0.0569	vsm_result
2 0 46 90 0.0563	vsm_result
2 0 1341 91 0.0563	vsm_result
2 0 1332 92 0.0561	vsm_result
2 0 316 93 0.0559	vsm_result
2 0 1166 94 0.0554	vsm_result
2 0 862 95 0.0547	vsm_result
2 0 456 96 0.0546	vsm_result
2 0 297 97 0.0543	vsm_result
2 0 1334 98 0.0543	vsm_result
2 0 925 99 0.0540	vsm_result
2 0 1328 100 0.0539	vsm_result
4 0 5 1 0.3394	vsm_result
4 0 485 2 0.2920	vsm_result
4 0 181 3 0.2263	vsm_result
4 0 144 4 0.2170	vsm_result
4 0 542 5 0.1564	vsm_result
4 0 707 6 0.1358	vsm_result
4 0 90 7 0.1337	vsm_result
4 0 422 8 0.1050	vsm_result
4 0 579 9 0.0937	vsm_result
4 0 509 10 0.0903	vsm_result
4 0 95 11 0.0891	vsm_result
4 0 978 12 0.0876	vsm_result
4 0 1207 13 0.0812	vsm_result
4 0 666 14 0.0789	vsm_result
4 0 802 15 0.0749	vsm_result
4 0 1370 16 0.0722	vsm_result
4 0 587 17 0.0690	vsm_result
4 0 91 18 0.0687	vsm_result
4 0 299 19 0.0684	vsm_result
4 0 1222 20 0.0683	vsm_result
4 0 585 21 0.0680	vsm_result
4 0 398 22 0.0673	vsm_result
4 0 1295 23 0.0670	vsm_result
4 0 72 24 0.0670	vsm_result
4 0 833 25 0.0652	vsm_result
4 0 350 26 0.0652	vsm_result
4 0 1245 27 0.0649	vsm_result
4 0 541 28 0.0642	vsm_result
4 0 785 29 0.0629	vsm_result
4 0 648 30 0.0621	vsm_result
4 0 623 31 0.0621	vsm_result
4 0 546 32 0.0616	vsm_result
4 0 425 33 0.0615	vsm_result
4 0 266 34 0.0606	vsm_result
4 0 547 35 0.0596	vsm_result
4 0 387 36 0.0587	vsm_result
4 0 119 37 0.0557	vsm_result
4 0 347 38 0.0553	vsm_result
4 0 830 39 0.0552	vsm_result
4 0 1141 40 0.0547	vsm_result
4 0 281 41 0.0545	vsm_result
4 0 861 42 0.0541	vsm_result
4 0 486 43 0.0540	vsm_result
4 0 826 44 0.0539	vsm_result
4 0 1183 45 0.0538	vsm_result
4 0 1042 46 0.0528	vsm_result
4 0 554 47 0.0524	vsm_result
4 0 381 48 0.0524	vsm_result
4 0 169 49 0.0509	vsm_result
4 0 1108 50 0.0507	vsm_result
4 0 145 51 0.0500	vsm_result
4 0 303 52 0.0499	vsm_result
4 0 607 53 0.0488	vsm_result
4 0 395 54 0.0482	vsm_result
4 0 1185 55 0.0480	vsm_result
4 0 1389 56 0.0479	vsm_result
4 0 1279 57 0.0477	vsm_result
4 0 980 58 0.0477	vsm_result
4 0 11 59 0.0476	vsm_result
4 0 777 60 0.0474	vsm_result
4 0 1053 61 0.0473	vsm_result
4 0 328 62 0.0473	vsm_result
4 0 963 63 0.0463	vsm_result
4 0 983 64 0.0461	vsm_result
4 0 30 65 0.0461	vsm_result
4 0 584 66 0.0443	vsm_result
4 0 240 67 0.0443	vsm_result
4 0 77 68 0.0443	vsm_result
4 0 316 69 0.0441	vsm_result
4 0 746 70 0.0439	vsm_result
4 0 1192 71 0.0437	vsm_result
4 0 452 72 0.0436	vsm_result
4 0 463 73 0.0434	vsm_result
4 0 586 74 0.0431	vsm_result
4 0 1282 75 0.0426	vsm_result
4 0 982 76 0.0421	vsm_result
4 0 101 77 0.0417	vsm_result
4 0 940 78 0.0416	vsm_result
4 0 1392 79 0.0416	vsm_result
4 0 1196 80 0.0415	vsm_result
4 0 540 81 0.0415	vsm_result
4 0 672 82 0.0414	vsm_result
4 0 1375 83 0.0409	vsm_result
4 0 1328 84 0.0404	vsm_result
4 0 45 85 0.0397	vsm_result
4 0 1243 86 0.0395	vsm_result
4 0 655 87 0.0395	vsm_result
4 0 368 88 0.0391	vsm_result
4 0 730 89 0.0388	vsm_result
4 0 1217 90 0.0382	vsm_result
4 0 1029 91 0.0376	vsm_result
4 0 329 92 0.0366	vsm_result
4 0 184 93 0.0366	vsm_result
4 0 872 94 0.0362	vsm_result
4 0 921 95 0.0360	vsm_result
4 0 803 96 0.0360	vsm_result
4 0 344 97 0.0359	vsm_result
4 0 1233 98 0.0353	vsm_result
4 0 364 99 0.0353	vsm_result
4 0 92 100 0.0346	vsm_result
8 0 1189 1 0.1579	vsm_result
8 0 488 2 0.1528	vsm_result
8 0 410 3 0.1343	vsm_result
8 0 1275 4 0.1240	vsm_result
8 0 1085 5 0.1233	vsm_result
8 0 1061 6 0.1220	vsm_result
8 0 185 7 0.1077	vsm_result
8 0 575 8 0.1060	vsm_result
8 0 236 9 0.0881	vsm_result
8 0 1374 10 0.0839	vsm_result
8 0 1123 11 0.0833	vsm_result
8 0 378 12 0.0827	vsm_result
8 0 1010 13 0.0820	vsm_result
8 0 574 14 0.0808	vsm_result
8 0 914 15 0.0802	vsm_result
8 0 167 16 0.0798	vsm_result
8 0 1023 17 0.0797	vsm_result
8 0 1026 18 0.0768	vsm_result
8 0 1242 19 0.0743	vsm_result
8 0 1192 20 0.0737	vsm_result
8 0 166 21 0.0735	vsm_result
8 0 827 22 0.0709	vsm_result
8 0 1252 23 0.0699	vsm_result
8 0 31 24 0.0689	vsm_result
8 0 1312 25 0.0672	vsm_result
8 0 435 26 0.0661	vsm_result
8 0 1198 27 0.0652	vsm_result
8 0 656 28 0.0643	vsm_result
8 0 24 29 0.0621	vsm_result
8 0 1011 30 0.0612	vsm_result
8 0 570 31 0.0604	vsm_result
8 0 1077 32 0.0603	vsm_result
8 0 819 33 0.0599	vsm_result
8 0 1255 34 0.0579	vsm_result
8 0 1283 35 0.0567	vsm_result
8 0 273 36 0.0566	vsm_result
8 0 401 37 0.0554	vsm_result
8 0 317 38 0.0550	vsm_result
8 0 110 39 0.0542	vsm_result
8 0 456 40 0.0541	vsm_result
8 0 1297 41 0.0540	vsm_result
8 0 691 42 0.0537	vsm_result
8 0 587 43 0.0537	vsm_result
8 0 1230 44 0.0528	vsm_result
8 0 1221 45 0.0526	vsm_result
8 0 1315 46 0.0520	vsm_result
8 0 461 47 0.0520	vsm_result
8 0 259 48 0.0513	vsm_result
8 0 851 49 0.0513	vsm_result
8 0 576 50 0.0510	vsm_result
8 0 437 51 0.0505	vsm_result
8 0 283 52 0.0503	vsm_result
8 0 195 53 0.0502	vsm_result
8 0 1286 54 0.0496	vsm_result
8 0 470 55 0.0491	vsm_result
8 0 73 56 0.0488	vsm_result
8 0 540 57 0.0477	vsm_result
8 0 190 58 0.0470	vsm_result
8 0 1180 59 0.0469	vsm_result
8 0 1059 60 0.0469	vsm_result
8 0 303 61 0.0453	vsm_result
8 0 1199 62 0.0452	vsm_result
8 0 536 63 0.0452	vsm_result
8 0 943 64 0.0447	vsm_result
8 0 449 65 0.0446	vsm_result
8 0 583 66 0.0445	vsm_result
8 0 17 67 0.0444	vsm_result
8 0 563 68 0.0441	vsm_result
8 0 1295 69 0.0439	vsm_result
8 0 1160 70 0.0438	vsm_result
8 0 140 71 0.0434	vsm_result
8 0 623 72 0.0428	vsm_result
8 0 169 73 0.0426	vsm_result
8 0 1309 74 0.0422	vsm_result
8 0 103 75 0.0421	vsm_result
8 0 333 76 0.0414	vsm_result
8 0 328 77 0.0408	vsm_result
8 0 375 78 0.0407	vsm_result
8 0 332 79 0.0406	vsm_result
8 0 280 80 0.0405	vsm_result
8 0 618 81 0.0405	vsm_result
8 0 165 82 0.0404	vsm_result
8 0 1224 83 0.0404	vsm_result
8 0 975 84 0.0403	vsm_result
8 0 658 85 0.0402	vsm_result
8 0 451 86 0.0401	vsm_result
8 0 892 87 0.0400	vsm_result
8 0 43 88 0.0392	vsm_result
8 0 484 89 0.0385	vsm_result
8 0 744 90 0.0384	vsm_result
8 0 662 91 0.0382	vsm_result
8 0 956 92 0.0380	vsm_result
8 0 138 93 0.0379	vsm_result
8 0 1254 94 0.0378	vsm_result
8 0 552 95 0.0376	vsm_result
8 0 843 96 0.0375	vsm_result
8 0 319 97 0.0373	vsm_result
8 0 4 98 0.0372	vsm_result
8 0 402 99 0.0370	vsm_result
8 0 559 100 0.0368	vsm_result
9 0 103 1 0.1940	vsm_result
9 0 943 2 0.1820	vsm_result
9 0 410 3 0.1709	vsm_result
9 0 1032 4 0.1418	vsm_result
9 0 746 5 0.1409	vsm_result
9 0 540 6 0.1185	vsm_result
9 0 19 7 0.1144	vsm_result
9 0 813 8 0.1118	vsm_result
9 0 1374 9 0.1117	vsm_result
9 0 849 10 0.1115	vsm_result
9 0 625 11 0.1072	vsm_result
9 0 1272 12 0.1043	vsm_result
9 0 62 13 0.1036	vsm_result
9 0 1061 14 0.1015	vsm_result
9 0 102 15 0.0983	vsm_result
9 0 568 16 0.0915	vsm_result
9 0 1295 17 0.0902	vsm_result
9 0 1379 18 0.0895	vsm_result
9 0 544 19 0.0884	vsm_result
9 0 961 20 0.0864	vsm_result
9 0 833 21 0.0855	vsm_result
9 0 1242 22 0.0845	vsm_result
9 0 650 23 0.0840	vsm_result
9 0 401 24 0.0825	vsm_result
9 0 368 25 0.0821	vsm_result
9 0 575 26 0.0814	vsm_result
9 0 648 27 0.0814	vsm_result
9 0 1296 28 0.0811	vsm_result
9 0 1102 29 0.0784	vsm_result
9 0 37 30 0.0784	vsm_result
9 0 1391 31 0.0758	vsm_result
9 0 1066 32 0.0755	vsm_result
9 0 108 33 0.0754	vsm_result
9 0 708 34 0.0748	vsm_result
9 0 359 35 0.0740	vsm_result
9 0 360 36 0.0732	vsm_result
9 0 1010 37 0.0731	vsm_result
9 0 1180 38 0.0728	vsm_result
9 0 715 39 0.0716	vsm_result
9 0 1297 40 0.0715	vsm_result
9 0 78 41 0.0714	vsm_result
9 0 1200 42 0.0698	vsm_result
9 0 1392 43 0.0696	vsm_result
9 0 529 44 0.0694	vsm_result
9 0 1042 45 0.0692	vsm_result
9 0 488 46 0.0689	vsm_result
9 0 655 47 0.0688	vsm_result
9 0 334 48 0.0688	vsm_result
9 0 1084 49 0.0685	vsm_result
9 0 1011 50 0.0665	vsm_result
9 0 26 51 0.0665	vsm_result
9 0 28 52 0.0658	vsm_result
9 0 327 53 0.0655	vsm_result
9 0 495 54 0.0652	vsm_result
9 0 1073 55 0.0648	vsm_result
9 0 1077 56 0.0643	vsm_result
9 0 572 57 0.0641	vsm_result
9 0 607 58 0.0640	vsm_result
9 0 1234 59 0.0628	vsm_result
9 0 925 60 0.0626	vsm_result
9 0 11 61 0.0624	vsm_result
9 0 1176 62 0.0621	vsm_result
9 0 777 63 0.0620	vsm_result
9 0 552 64 0.0615	vsm_result
9 0 1048 65 0.0611	vsm_result
9 0 536 66 0.0601	vsm_result
9 0 707 67 0.0596	vsm_result
9 0 1055 68 0.0594	vsm_result
9 0 556 69 0.0594	vsm_result
9 0 172 70 0.0594	vsm_result
9 0 29 71 0.0593	vsm_result
9 0 573 72 0.0592	vsm_result
9 0 373 73 0.0590	vsm_result
9 0 350 74 0.0581	vsm_result
9 0 14 75 0.0580	vsm_result
9 0 1294 76 0.0579	vsm_result
9 0 537 77 0.0579	vsm_result
9 0 1158 78 0.0575	vsm_result
9 0 472 79 0.0575	vsm_result
9 0 332 80 0.0572	vsm_result
9 0 1310 81 0.0569	vsm_result
9 0 422 82 0.0568	vsm_result
9 0 790 83 0.0567	vsm_result
9 0 151 84 0.0559	vsm_result
9 0 517 85 0.0555	vsm_result
9 0 1283 86 0.0550	vsm_result
9 0 876 87 0.0549	vsm_result
9 0 574 88 0.0547	vsm_result
9 0 1002 89 0.0546	vsm_result
9 0 391 90 0.0546	vsm_result
9 0 167 91 0.0543	vsm_result
9 0 672 92 0.0542	vsm_result
9 0 342 93 0.0538	vsm_result
9 0 77 94 0.0536	vsm_result
9 0 1389 95 0.0532	vsm_result
9 0 1065 96 0.0529	vsm_result
9 0 1076 97 0.0525	vsm_result
9 0 68 98 0.0523	vsm_result
9 0 1005 99 0.0521	vsm_result
9 0 101 100 0.0517	vsm_result
10 0 491 1 0.2529	vsm_result
10 0 883 2 0.2116	vsm_result
10 0 1282 3 0.1673	vsm_result
10 0 257 4 0.1587	vsm_result
10 0 386 5 0.1254	vsm_result
10 0 1363 6 0.1235	vsm_result
10 0 640 7 0.1230	vsm_result
10 0 861 8 0.1119	vsm_result
10 0 265 9 0.1013	vsm_result
10 0 798 10 0.1005	vsm_result
10 0 1273 11 0.0990	vsm_result
10 0 271 12 0.0957	vsm_result
10 0 406 13 0.0953	vsm_result
10 0 1225 14 0.0923	vsm_result
10 0 610 15 0.0919	vsm_result
10 0 1190 16 0.0912	vsm_result
10 0 315 17 0.0903	vsm_result
10 0 294 18 0.0899	vsm_result
10 0 737 19 0.0890	vsm_result
10 0 142 20 0.0873	vsm_result
10 0 1301 21 0.0854	vsm_result
10 0 849 22 0.0848	vsm_result
10 0 256 23 0.0835	vsm_result
10 0 258 24 0.0822	vsm_result
10 0 1364 25 0.0819	vsm_result
10 0 526 26 0.0814	vsm_result
10 0 1281 27 0.0807	vsm_result
10 0 1046 28 0.0794	vsm_result
10 0 646 29 0.0767	vsm_result
10 0 397 30 0.0750	vsm_result
10 0 1263 31 0.0741	vsm_result
10 0 151 32 0.0738	vsm_result
10 0 522 33 0.0735	vsm_result
10 0 996 34 0.0706	vsm_result
10 0 959 35 0.0698	vsm_result
10 0 131 36 0.0684	vsm_result
10 0 1241 37 0.0682	vsm_result
10 0 960 38 0.0679	vsm_result
10 0 137 39 0.0676	vsm_result
10 0 339 40 0.0670	vsm_result
10 0 348 41 0.0669	vsm_result
10 0 409 42 0.0664	vsm_result
10 0 1317 43 0.0662	vsm_result
10 0 1196 44 0.0648	vsm_result
10 0 300 45 0.0647	vsm_result
10 0 966 46 0.0639	vsm_result
10 0 344 47 0.0639	vsm_result
10 0 891 48 0.0626	vsm_result
10 0 553 49 0.0622	vsm_result
10 0 346 50 0.0618	vsm_result
10 0 1275 51 0.0617	vsm_result
10 0 261 52 0.0592	vsm_result
10 0 317 53 0.0592	vsm_result
10 0 121 54 0.0580	vsm_result
10 0 242 55 0.0576	vsm_result
10 0 135 56 0.0570	vsm_result
10 0 954 57 0.0568	vsm_result
10 0 99 58 0.0566	vsm_result
10 0 413 59 0.0561	vsm_result
10 0 418 60 0.0555	vsm_result
10 0 17 61 0.0551	vsm_result
10 0 377 62 0.0544	vsm_result
10 0 1146 63 0.0544	vsm_result
10 0 419 64 0.0542	vsm_result
10 0 343 65 0.0533	vsm_result
10 0 9 66 0.0523	vsm_result
10 0 902 67 0.0515	vsm_result
10 0 16 68 0.0494	vsm_result
10 0 1107 69 0.0488	vsm_result
10 0 398 70 0.0486	vsm_result
10 0 1374 71 0.0471	vsm_result
10 0 663 72 0.0469	vsm_result
10 0 767 73 0.0468	vsm_result
10 0 558 74 0.0466	vsm_result
10 0 651 75 0.0465	vsm_result
10 0 1039 76 0.0463	vsm_result
10 0 72 77 0.0463	vsm_result
10 0 335 78 0.0461	vsm_result
10 0 1397 79 0.0458	vsm_result
10 0 894 80 0.0458	vsm_result
10 0 863 81 0.0452	vsm_result
10 0 976 82 0.0446	vsm_result
10 0 555 83 0.0443	vsm_result
10 0 1302 84 0.0443	vsm_result
10 0 536 85 0.0443	vsm_result
10 0 1021 86 0.0438	vsm_result
10 0 378 87 0.0437	vsm_result
10 0 865 88 0.0437	vsm_result
10 0 564 89 0.0434	vsm_result
10 0 1314 90 0.0429	vsm_result
10 0 222 91 0.0426	vsm_result
10 0 1324 92 0.0426	vsm_result
10 0 115 93 0.0422	vsm_result
10 0 1337 94 0.0420	vsm_result
10 0 1161 95 0.0410	vsm_result
10 0 1244 96 0.0408	vsm_result
10 0 376 97 0.0406	vsm_result
10 0 873 98 0.0397	vsm_result
10 0 273 99 0.0397	vsm_result
10 0 1268 100 0.0395	vsm_result
12 0 492 1 0.5798	vsm_result
12 0 57 2 0.2546	vsm_result
12 0 434 3 0.2467	vsm_result
12 0 1040 4 0.2350	vsm_result
12 0 56 5 0.2296	vsm_result
12 0 124 6 0.2097	vsm_result
12 0 759 7 0.1901	vsm_result
12 0 248 8 0.1651	vsm_result
12 0 48 9 0.1650	vsm_result
12 0 354 10 0.1628	vsm_result
12 0 233 11 0.1552	vsm_result
12 0 1231 12 0.1543	vsm_result
12 0 1347 13 0.1421	vsm_result
12 0 122 14 0.1397	vsm_result
12 0 1307 15 0.1169	vsm_result
12 0 232 16 0.1153	vsm_result
12 0 973 17 0.1131	vsm_result
12 0 469 18 0.1055	vsm_result
12 0 69 19 0.1014	vsm_result
12 0 947 20 0.1008	vsm_result
12 0 189 21 0.0961	vsm_result
12 0 1115 22 0.0921	vsm_result
12 0 197 23 0.0896	vsm_result
12 0 37 24 0.0890	vsm_result
12 0 32 25 0.0858	vsm_result
12 0 1186 26 0.0856	vsm_result
12 0 567 27 0.0788	vsm_result
12 0 1077 28 0.0765	vsm_result
12 0 58 29 0.0760	vsm_result
12 0 1179 30 0.0752	vsm_result
12 0 234 31 0.0741	vsm_result
12 0 688 32 0.0738	vsm_result
12 0 1000 33 0.0732	vsm_result
12 0 1006 34 0.0728	vsm_result
12 0 717 35 0.0723	vsm_result
12 0 443 36 0.0715	vsm_result
12 0 815 37 0.0713	vsm_result
12 0 1277 38 0.0700	vsm_result
12 0 1192 39 0.0691	vsm_result
12 0 174 40 0.0685	vsm_result
12 0 993 41 0.0684	vsm_result
12 0 680 42 0.0663	vsm_result
12 0 1350 43 0.0658	vsm_result
12 0 27 44 0.0656	vsm_result
12 0 808 45 0.0642	vsm_result
12 0 225 46 0.0631	vsm_result
12 0 1114 47 0.0621	vsm_result
12 0 698 48 0.0614	vsm_result
12 0 709 49 0.0598	vsm_result
12 0 712 50 0.0597	vsm_result
12 0 1352 51 0.0595	vsm_result
12 0 373 52 0.0594	vsm_result
12 0 1355 53 0.0576	vsm_result
12 0 1238 54 0.0570	vsm_result
12 0 1311 55 0.0568	vsm_result
12 0 708 56 0.0555	vsm_result
12 0 1104 57 0.0550	vsm_result
12 0 498 58 0.0535	vsm_result
12 0 999 59 0.0534	vsm_result
12 0 231 60 0.0507	vsm_result
12 0 25 61 0.0506	vsm_result
12 0 572 62 0.0497	vsm_result
12 0 241 63 0.0493	vsm_result
12 0 240 64 0.0492	vsm_result
12 0 801 65 0.0490	vsm_result
12 0 988 66 0.0490	vsm_result
12 0 992 67 0.0488	vsm_result
12 0 1356 68 0.0486	vsm_result
12 0 62 69 0.0485	vsm_result
12 0 907 70 0.0470	vsm_result
12 0 901 71 0.0469	vsm_result
12 0 312 72 0.0462	vsm_result
12 0 1218 73 0.0460	vsm_result
12 0 1229 74 0.0459	vsm_result
12 0 694 75 0.0456	vsm_result
12 0 1250 76 0.0456	vsm_result
12 0 931 77 0.0454	vsm_result
12 0 10 78 0.0436	vsm_result
12 0 569 79 0.0436	vsm_result
12 0 512 80 0.0433	vsm_result
12 0 1005 81 0.0432	vsm_result
12 0 147 82 0.0421	vsm_result
12 0 1351 83 0.0413	vsm_result
12 0 423 84 0.0407	vsm_result
12 0 1166 85 0.0405	vsm_result
12 0 564 86 0.0404	vsm_result
12 0 1125 87 0.0399	vsm_result
12 0 971 88 0.0398	vsm_result
12 0 1147 89 0.0394	vsm_result
12 0 636 90 0.0385	vsm_result
12 0 946 91 0.0381	vsm_result
12 0 1145 92 0.0377	vsm_result
12 0 39 93 0.0376	vsm_result
12 0 1303 94 0.0375	vsm_result
12 0 944 95 0.0372	vsm_result
12 0 936 96 0.0372	vsm_result
12 0 713 97 0.0371	vsm_result
12 0 196 98 0.0370	vsm_result
12 0 1310 99 0.0370	vsm_result
12 0 530 100 0.0368	vsm_result
13 0 1083 1 0.2195	vsm_result
13 0 492 2 0.1900	vsm_result
13 0 122 3 0.1423	vsm_result
13 0 19 4 0.1325	vsm_result
13 0 711 5 0.1296	vsm_result
13 0 443 6 0.1271	vsm_result
13 0 48 7 0.1133	vsm_result
13 0 354 8 0.1002	vsm_result
13 0 1231 9 0.0956	vsm_result
13 0 69 10 0.0909	vsm_result
13 0 1347 11 0.0881	vsm_result
13 0 1322 12 0.0871	vsm_result
13 0 248 13 0.0863	vsm_result
13 0 556 14 0.0862	vsm_result
13 0 197 15 0.0767	vsm_result
13 0 476 16 0.0755	vsm_result
13 0 947 17 0.0752	vsm_result
13 0 993 18 0.0735	vsm_result
13 0 923 19 0.0734	vsm_result
13 0 1307 20 0.0710	vsm_result
13 0 815 21 0.0700	vsm_result
13 0 461 22 0.0690	vsm_result
13 0 1352 23 0.0685	vsm_result
13 0 469 24 0.0674	vsm_result
13 0 1311 25 0.0642	vsm_result
13 0 1179 26 0.0635	vsm_result
